Scheduled Principal,Curtailments,Curtailment Adjustments,Prepayment,Repurchase Principal,Other Principal Adjustments,Liquidation Principal,Principal Losses
48.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.27,63.5,0.0,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.2,361.42,0.0,0.0,0.0,0.0,0.0,0.0
119.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.55,0.09,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.02,6.78,0.04,0.0,0.0,0.0,0.0,0.0
67.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.61,547.43,0.0,0.0,0.0,0.0,0.0,0.0
58.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.26,0.0,0.0,0.0,0.0,0.0,62513.51,62547.77
195.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.05,0.67,0.0,0.0,0.0,0.0,0.0,0.0
60.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,119506.81,0.0,0.0,0.0,0.0
95.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.3,13.58,0.0,0.0,0.0,0.0,0.0,0.0
49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,185500.94,0.0,0.0,0.0,0.0
94.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.47,45.0,0.0,0.0,0.0,0.0,0.0,0.0
34.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.9,125.0,0.0,0.0,0.0,0.0,0.0,0.0
45.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0
106.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
255.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.4,0.0,0.0,118096.52,0.0,0.0,0.0,0.0
63.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
41.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.73,0.39,0.0,0.0,0.0,0.0,0.0,0.0
90.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373.64,18.69,0.0,0.0,0.0,0.0,0.0,0.0
125.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.84,17.12,0.0,0.0,0.0,0.0,0.0,0.0
100.66,28.79,0.0,0.0,0.0,0.0,0.0,0.0
76.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.88,96.71,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0
153.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,46413.15,0.0,0.0,0.0,0.0
9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.27,0.0,0.0,0.0,0.0,0.0,226670.74,43088.54
50.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.32,0.91,0.0,0.0,0.0,0.0,0.0,0.0
62.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0
331.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
73.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1439.3
34.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.12,0.99,0.0,0.0,0.0,0.0,0.0,0.0
61.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
154.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.17,27.56,0.0,0.0,0.0,0.0,0.0,0.0
16.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.73,104.99,0.0,0.0,0.0,0.0,0.0,0.0
64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.12,2.05,0.0,0.0,0.0,0.0,0.0,0.0
95.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.62,0.96,0.01,0.0,0.0,0.0,0.0,0.0
82.08,130.0,0.0,0.0,0.0,0.0,0.0,0.0
50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
